Gene	p avg	Name
MTA2	0.11692125894128327	metastasis associated 1 family member 2
HEXIM2	0.11692248271344903	HEXIM P-TEFb complex subunit 2
TTC13	0.11693017613309571	tetratricopeptide repeat domain 13
LZTR1	0.11733715284507353	leucine zipper like transcription regulator 1
STRADA	0.11737937121595365	STE20 related adaptor alpha
CUEDC1	0.11742443983421182	CUE domain containing 1
DOHH	0.11756424367885498	deoxyhypusine hydroxylase
MEGF8	0.11760381670599429	multiple EGF like domains 8
NIT2	0.11760590815386043	nitrilase family member 2
SCRN3	0.11768224125557428	secernin 3
CYTH1	0.11778293220014827	cytohesin 1
ENG	0.11778383635324091	endoglin
CAAP1	0.1177875055173436	caspase activity and apoptosis inhibitor 1
PAIP2	0.1177977303378902	poly(A) binding protein interacting protein 2
SEH1L	0.11791507869885003	SEH1 like nucleoporin
ZNHIT1	0.11802655038332024	zinc finger HIT-type containing 1
PKMYT1	0.11803799104191354	protein kinase, membrane associated tyrosine/threonine 1
MON1A	0.11808551588958369	MON1 homolog A, secretory trafficking associated
ZNF618	0.11811070334035047	zinc finger protein 618
TGS1	0.11811829062106655	trimethylguanosine synthase 1
AZIN2	0.11835645603621904	antizyme inhibitor 2
SULF1	0.11836423082490397	sulfatase 1
HNRNPAB	0.11854705653541867	heterogeneous nuclear ribonucleoprotein A/B
RPL27	0.11857328057657936	ribosomal protein L27
TRAF2	0.11866327888425443	TNF receptor associated factor 2
CNTRL	0.11876707045948443	centriolin
CPQ	0.1188472157221446	carboxypeptidase Q
USP16	0.11888415634561283	ubiquitin specific peptidase 16
MAP3K11	0.11897008002703333	mitogen-activated protein kinase kinase kinase 11
BCL11B	0.1189941822118479	BAF chromatin remodeling complex subunit BCL11B
PHKG1	0.11904844977059474	phosphorylase kinase catalytic subunit gamma 1
MEA1	0.11916764504998066	male-enhanced antigen 1
TRMT5	0.11925239925611636	tRNA methyltransferase 5
FSCN1	0.11928837329910971	fascin actin-bundling protein 1
TCF3	0.1193763740758757	transcription factor 3
GEMIN2	0.11939285665820502	gem nuclear organelle associated protein 2
ARMC9	0.11945231595777328	armadillo repeat containing 9
TTC28	0.1195339461194429	tetratricopeptide repeat domain 28
MKRN1	0.11956222399169081	makorin ring finger protein 1
PDZK1	0.11961913117450401	PDZ domain containing 1
PSMA7	0.119640705484975	proteasome 20S subunit alpha 7
GALE	0.11976635969252841	UDP-galactose-4-epimerase
CDKN2B	0.11994313438159515	cyclin dependent kinase inhibitor 2B
MNS1	0.11995384984455368	meiosis specific nuclear structural 1
HMGN3	0.11999254649161047	high mobility group nucleosomal binding domain 3
WDR45B	0.12000970135204714	WD repeat domain 45B
SMC1A	0.12026597321022063	structural maintenance of chromosomes 1A
UBA52	0.1202865639301045	ubiquitin A-52 residue ribosomal protein fusion product 1
ATP11A	0.12037335741769815	ATPase phospholipid transporting 11A
TUFT1	0.12038432180014147	tuftelin 1
PRPF40A	0.12039048420121087	pre-mRNA processing factor 40 homolog A
AGTPBP1	0.12045374873804246	ATP/GTP binding carboxypeptidase 1
LIG3	0.12052055071277074	DNA ligase 3
NR2F6	0.12057657290577153	nuclear receptor subfamily 2 group F member 6
GAL3ST4	0.12059207381828115	galactose-3-O-sulfotransferase 4
GABPB1	0.12063275889011588	GA binding protein transcription factor subunit beta 1
POLR3K	0.12063615774632144	RNA polymerase III subunit K
STAP2	0.12068723941409505	signal transducing adaptor family member 2
NAGA	0.12073161172450249	alpha-N-acetylgalactosaminidase
PDZD8	0.12078908431565602	PDZ domain containing 8
TAF7	0.12101427110951499	TATA-box binding protein associated factor 7
DENND2A	0.12104469120515804	DENN domain containing 2A
PIK3R1	0.12112525108586214	phosphoinositide-3-kinase regulatory subunit 1
CLOCK	0.12117255888344203	clock circadian regulator
DYNC1LI2	0.1211945919706159	dynein cytoplasmic 1 light intermediate chain 2
TAF5L	0.12121071514061968	TATA-box binding protein associated factor 5 like
CEP76	0.12123549494617415	centrosomal protein 76
XDH	0.1213433419240986	xanthine dehydrogenase
NOS1AP	0.12138407227889311	nitric oxide synthase 1 adaptor protein
ERH	0.12139415233118198	ERH mRNA splicing and mitosis factor
XRCC5	0.12140437384244014	X-ray repair cross complementing 5
RASSF3	0.12140722231154073	Ras association domain family member 3
NCKAP5L	0.12146679401483362	NCK associated protein 5 like
KANSL1	0.12162360497818933	KAT8 regulatory NSL complex subunit 1
SENP7	0.12164413871038429	SUMO specific peptidase 7
GSTM2	0.12166118928794513	glutathione S-transferase mu 2
FNBP1L	0.1216900019882148	formin binding protein 1 like
ACADL	0.12170646611233499	acyl-CoA dehydrogenase long chain
C6orf89	0.12173702100144979	chromosome 6 open reading frame 89
NR2F2	0.12173863494865254	nuclear receptor subfamily 2 group F member 2
PPP2R3C	0.12185156756876656	protein phosphatase 2 regulatory subunit B''gamma
SQLE	0.12185982470623086	squalene epoxidase
FAHD1	0.12198503200394746	fumarylacetoacetate hydrolase domain containing 1
SLC22A23	0.12203050066182072	solute carrier family 22 member 23
RAD51AP2	0.12207442589926734	RAD51 associated protein 2
RUVBL2	0.12219238636706106	RuvB like AAA ATPase 2
ERN1	0.1222479363197512	endoplasmic reticulum to nucleus signaling 1
GCHFR	0.12228217075701725	GTP cyclohydrolase I feedback regulator
CEP250	0.12238308185646676	centrosomal protein 250
ZNF691	0.12277099239085512	zinc finger protein 691
ETS2	0.12285985654587263	ETS proto-oncogene 2, transcription factor
SYNE2	0.12286811435171124	spectrin repeat containing nuclear envelope protein 2
TNIP1	0.12288074709328534	TNFAIP3 interacting protein 1
ANKRD27	0.12299866999644446	ankyrin repeat domain 27
ZNF224	0.12304688414239409	zinc finger protein 224
SNAP47	0.12310812508757311	synaptosome associated protein 47
QRICH1	0.12314407000053265	glutamine rich 1
PTPMT1	0.12316763239002392	protein tyrosine phosphatase mitochondrial 1
HDAC8	0.1232187798963488	histone deacetylase 8
OXSM	0.1232221234831293	3-oxoacyl-ACP synthase, mitochondrial
MTHFD2	0.12329472401784193	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
MAT1A	0.12330294062046465	methionine adenosyltransferase 1A
FIBP	0.12338063351798936	FGF1 intracellular binding protein
PAK2	0.12339528405436734	p21 (RAC1) activated kinase 2
CCDC102A	0.12340293758003754	coiled-coil domain containing 102A
CLUH	0.12340526940743626	clustered mitochondria homolog
SETDB1	0.12346093849133018	SET domain bifurcated histone lysine methyltransferase 1
EIF4A3	0.12354921284001988	eukaryotic translation initiation factor 4A3
FAM102B	0.12387383377221406	family with sequence similarity 102 member B
N6AMT1	0.1239495249615279	N-6 adenine-specific DNA methyltransferase 1
GATAD1	0.12400701247986429	GATA zinc finger domain containing 1
GID4	0.12424087657475551	GID complex subunit 4 homolog
GRN	0.12436447250470484	granulin precursor
GLUL	0.12436458151304419	glutamate-ammonia ligase
BAG2	0.12436521774435282	BAG cochaperone 2
OTUD3	0.12440481167177367	OTU deubiquitinase 3
WDR33	0.12442081608827577	WD repeat domain 33
ACSL5	0.12445982896290543	acyl-CoA synthetase long chain family member 5
TSPO	0.1244928875633878	translocator protein
VPS26A	0.12458487179731045	VPS26, retromer complex component A
EIF4E	0.12463057260813443	eukaryotic translation initiation factor 4E
SPATA33	0.124683719788139	spermatogenesis associated 33
C6orf47	0.1246953810328138	chromosome 6 open reading frame 47
SRRM1	0.1248092578504546	serine and arginine repetitive matrix 1
HEATR3	0.12498326909090508	HEAT repeat containing 3
MTERF1	0.12510745325789518	mitochondrial transcription termination factor 1
PKP4	0.12519124879585694	plakophilin 4
PARP10	0.12525544965190846	poly(ADP-ribose) polymerase family member 10
EHD1	0.12525565671484776	EH domain containing 1
MMP7	0.12527670310539102	matrix metallopeptidase 7
FBXO3	0.125376486432913	F-box protein 3
SCAF8	0.12543544499429415	SR-related CTD associated factor 8
MTMR3	0.12545998424849927	myotubularin related protein 3
ELP5	0.12552530157949573	elongator acetyltransferase complex subunit 5
RMDN2	0.1255969980703366	regulator of microtubule dynamics 2
PCGF1	0.12560652383489773	polycomb group ring finger 1
UBE2I	0.12564434695862753	ubiquitin conjugating enzyme E2 I
KCTD6	0.12572997896324653	potassium channel tetramerization domain containing 6
MTMR1	0.12573334975557476	myotubularin related protein 1
ITPK1	0.12574021917259248	inositol-tetrakisphosphate 1-kinase
GSTO1	0.12577865555846873	glutathione S-transferase omega 1
UBE2Q2	0.12582336719795909	ubiquitin conjugating enzyme E2 Q2
KANK1	0.1258974421680662	KN motif and ankyrin repeat domains 1
FDPS	0.12593278568962243	farnesyl diphosphate synthase
LMO4	0.12597187207797622	LIM domain only 4
FABP5	0.12598259445738358	fatty acid binding protein 5
LARP7	0.12599319783522556	La ribonucleoprotein 7, transcriptional regulator
TCP1	0.12605419779985672	t-complex 1
PTDSS2	0.1262199274979412	phosphatidylserine synthase 2
SHANK3	0.1262566919532594	SH3 and multiple ankyrin repeat domains 3
KIAA1211	0.12627903571963614	capping protein inhibiting regulator of actin dynamics
TBC1D23	0.1263569957444634	TBC1 domain family member 23
COG4	0.126361606321167	component of oligomeric golgi complex 4
TMEM134	0.12639261397873516	transmembrane protein 134
DNMT1	0.1264694447461813	DNA methyltransferase 1
ATOX1	0.12650578327778145	antioxidant 1 copper chaperone
TDRKH	0.12660445247049598	tudor and KH domain containing
TMEM11	0.12660631882786075	transmembrane protein 11
CCDC120	0.12673931616910153	coiled-coil domain containing 120
TMEM209	0.12686315144405177	transmembrane protein 209
EIF4G2	0.12727654820881498	eukaryotic translation initiation factor 4 gamma 2
ALPK1	0.12737138898578687	alpha kinase 1
MRPL12	0.12737709021555219	mitochondrial ribosomal protein L12
RAP2A	0.12737717841115848	RAP2A, member of RAS oncogene family
ECD	0.12745805226243764	ecdysoneless cell cycle regulator
ANKRD13D	0.12764412318806032	ankyrin repeat domain 13D
HOMEZ	0.12777622396107943	homeobox and leucine zipper encoding
LSM4	0.12785323529950599	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated
ETNK1	0.12785861041929591	ethanolamine kinase 1
CD44	0.1279466468600065	CD44 molecule (Indian blood group)
DDX54	0.12797897226516497	DEAD-box helicase 54
HOOK3	0.12798455579965656	hook microtubule tethering protein 3
USF1	0.12799462327956046	upstream transcription factor 1
CHL1	0.12803982477574302	cell adhesion molecule L1 like
CTPS1	0.12811093948340171	CTP synthase 1
ATP2A3	0.1282589709885219	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3
TBX3	0.12829538388972667	T-box transcription factor 3
ITGA5	0.1283095003661383	integrin subunit alpha 5
COL4A2	0.12835061272318166	collagen type IV alpha 2 chain
UBE2R2	0.12842561813434966	ubiquitin conjugating enzyme E2 R2
METTL1	0.12849357293697825	methyltransferase 1, tRNA methylguanosine
GAN	0.12849971964343135	gigaxonin
CBLL1	0.1285447604144675	Cbl proto-oncogene like 1
NLRC4	0.1285803635548966	NLR family CARD domain containing 4
SNX15	0.1286536497834243	sorting nexin 15
IDH2	0.12868231482874185	isocitrate dehydrogenase (NADP(+)) 2
SPAG5	0.12869343312677486	sperm associated antigen 5
MSL2	0.12876262680649622	MSL complex subunit 2
TBP	0.12895746232520824	TATA-box binding protein
SYVN1	0.1290428765512721	synoviolin 1
PWWP2B	0.1290523989916963	PWWP domain containing 2B
C15orf57	0.12907145086586605	coiled-coil domain containing 32
PHF20L1	0.12911861768139754	PHD finger protein 20 like 1
ABCG2	0.129155133584554	ATP binding cassette subfamily G member 2 (Junior blood group)
SMG7	0.12919045872866564	SMG7 nonsense mediated mRNA decay factor
NUDT1	0.12920296333247738	nudix hydrolase 1
SNAPC4	0.12923990752634626	small nuclear RNA activating complex polypeptide 4
TMEM222	0.12927578227792325	transmembrane protein 222
TTC9C	0.12938388112443833	tetratricopeptide repeat domain 9C
MZT2A	0.1294266057516127	mitotic spindle organizing protein 2A
ZC3H12D	0.1294553381956164	zinc finger CCCH-type containing 12D
CST3	0.12946538187787343	cystatin C
HACD2	0.12947748638692314	3-hydroxyacyl-CoA dehydratase 2
EFEMP1	0.12949677403853438	EGF containing fibulin extracellular matrix protein 1
SRP68	0.1295023913946058	signal recognition particle 68
MTUS1	0.12955788226487286	microtubule associated scaffold protein 1
AS3MT	0.1295691081790106	arsenite methyltransferase
ITIH1	0.12958680262398353	inter-alpha-trypsin inhibitor heavy chain 1
IRF7	0.1296114268165354	interferon regulatory factor 7
ANKFY1	0.12963355106280663	ankyrin repeat and FYVE domain containing 1
ITGA6	0.12975671971929992	integrin subunit alpha 6
RBFOX2	0.1297751446701632	RNA binding fox-1 homolog 2
IMPAD1	0.12981153935075226	3'(2'), 5'-bisphosphate nucleotidase 2
CEP192	0.12994595806684045	centrosomal protein 192
PRR15	0.13009033247035479	proline rich 15
GALNT2	0.13011401533744402	polypeptide N-acetylgalactosaminyltransferase 2
SP4	0.13018808424365297	Sp4 transcription factor
PTAR1	0.1302001200592465	protein prenyltransferase alpha subunit repeat containing 1
CA8	0.13022410489139827	carbonic anhydrase 8
DNALI1	0.13023687890231028	dynein axonemal light intermediate chain 1
CASP6	0.13032340799572945	caspase 6
RNF5	0.1304196664358485	ring finger protein 5
STMN1	0.13065925536907866	stathmin 1
CSTF2	0.13103305452930805	cleavage stimulation factor subunit 2
BCAP31	0.13121151886287483	B cell receptor associated protein 31
DAXX	0.13125190299833922	death domain associated protein
AAR2	0.13129190050517103	AAR2 splicing factor
PYCR2	0.13132706400305316	pyrroline-5-carboxylate reductase 2
C15orf52	0.13141007876994687	coiled-coil domain containing 9B
PGGT1B	0.13150641343259756	protein geranylgeranyltransferase type I subunit beta
TSPAN13	0.13151278465520613	tetraspanin 13
CRK	0.13156816312186284	CRK proto-oncogene, adaptor protein
IBTK	0.13161578257845058	inhibitor of Bruton tyrosine kinase
BAHD1	0.1316925394822976	bromo adjacent homology domain containing 1
LRIF1	0.13170534342099835	ligand dependent nuclear receptor interacting factor 1
TCEAL5	0.13191594490998126	transcription elongation factor A like 5
CLPP	0.1319190400932219	caseinolytic mitochondrial matrix peptidase proteolytic subunit
CRYZ	0.13194630171316835	crystallin zeta
EPHB3	0.13197050272919209	EPH receptor B3
COX15	0.13201241561436447	cytochrome c oxidase assembly homolog COX15
PDSS1	0.1320471212530178	decaprenyl diphosphate synthase subunit 1
SYNM	0.13207478349081278	synemin
HMGN5	0.1320769308402584	high mobility group nucleosome binding domain 5
SCUBE2	0.13209838641021845	signal peptide, CUB domain and EGF like domain containing 2
GKAP1	0.13216442701523015	G kinase anchoring protein 1
C18orf32	0.13217430486558304	chromosome 18 open reading frame 32
AP5B1	0.13219633656961743	adaptor related protein complex 5 subunit beta 1
PCYT1A	0.1322726978467345	phosphate cytidylyltransferase 1A, choline
URI1	0.13230256079839553	URI1 prefoldin like chaperone
BRD3	0.13237096562444925	bromodomain containing 3
ZFYVE19	0.1325295458333677	zinc finger FYVE-type containing 19
TADA3	0.1325356921295639	transcriptional adaptor 3
ANKRD17	0.1325892365160603	ankyrin repeat domain 17
RAB7A	0.13261750702160158	RAB7A, member RAS oncogene family
GAP43	0.13271686232366653	growth associated protein 43
ELOVL1	0.13275739059646502	ELOVL fatty acid elongase 1
SDC1	0.13278929943071227	syndecan 1
TMED2	0.13307290117878687	transmembrane p24 trafficking protein 2
CDH1	0.13311646697614346	cadherin 1
MCOLN3	0.1331496757624955	mucolipin TRP cation channel 3
SH3YL1	0.13315422107139305	SH3 and SYLF domain containing 1
MAP4K3	0.13343199923517537	mitogen-activated protein kinase kinase kinase kinase 3
FRG1	0.1335676218566494	FSHD region gene 1
ADNP2	0.1335739585255041	ADNP homeobox 2
PLEKHG2	0.13360388335316695	pleckstrin homology and RhoGEF domain containing G2
FCN1	0.1336857551150703	ficolin 1
HOMER2	0.133783227695711	homer scaffold protein 2
RBBP5	0.1337962854448192	RB binding protein 5, histone lysine methyltransferase complex subunit
CUL1	0.13389427042560378	cullin 1
AGFG2	0.1340102562625039	ArfGAP with FG repeats 2
DPP9	0.1340206123718098	dipeptidyl peptidase 9
INPP5J	0.1340235059614704	inositol polyphosphate-5-phosphatase J
MAP3K3	0.13409967699803177	mitogen-activated protein kinase kinase kinase 3
ANO1	0.13425372397300775	anoctamin 1
RPUSD1	0.13444917039518323	RNA pseudouridine synthase domain containing 1
LAMP3	0.1345269110780056	lysosomal associated membrane protein 3
MAP2K1	0.13459977141554508	mitogen-activated protein kinase kinase 1
RPL10	0.13463037213537737	ribosomal protein L10
SRP19	0.13465559210713676	signal recognition particle 19
MAP7	0.13468045041485383	microtubule associated protein 7
ATAD3A	0.1347994670948449	ATPase family AAA domain containing 3A
NOL3	0.13486773106234146	nucleolar protein 3
PGD	0.134966085873288	phosphogluconate dehydrogenase
ZNF580	0.1350036683488256	zinc finger protein 580
SAP18	0.13508045837499139	Sin3A associated protein 18
ARL3	0.13517331526606097	ADP ribosylation factor like GTPase 3
SLC9A3R2	0.13523391807629123	SLC9A3 regulator 2
NECTIN4	0.13525179207870372	nectin cell adhesion molecule 4
ADAMTS5	0.13534376142468896	ADAM metallopeptidase with thrombospondin type 1 motif 5
GDPD3	0.13541286823945953	glycerophosphodiester phosphodiesterase domain containing 3
CYB5R4	0.13559701020342285	cytochrome b5 reductase 4
TMEM201	0.1356279365780193	transmembrane protein 201
PTPRU	0.1356390518696578	protein tyrosine phosphatase receptor type U
FHL5	0.13566215804373388	four and a half LIM domains 5
NSD1	0.13568067039052947	nuclear receptor binding SET domain protein 1
BCL2	0.13572424044447765	BCL2 apoptosis regulator
COL17A1	0.13588981043309556	collagen type XVII alpha 1 chain
LONP2	0.1358920604711249	lon peptidase 2, peroxisomal
FBXO28	0.1360078618002124	F-box protein 28
SLC44A4	0.1362605729525257	solute carrier family 44 member 4
CAMK1	0.13626378612273896	calcium/calmodulin dependent protein kinase I
MUC6	0.1363425499115727	mucin 6, oligomeric mucus/gel-forming
ISG20	0.1365311658503019	interferon stimulated exonuclease gene 20
CKB	0.1367051244051444	creatine kinase B
NAMPT	0.136711050319177	nicotinamide phosphoribosyltransferase
DGCR8	0.1367326547846494	DGCR8 microprocessor complex subunit
PYGO2	0.1368441870845407	pygopus family PHD finger 2
FAAH2	0.13688175788070508	fatty acid amide hydrolase 2
COX11	0.13695522348763958	cytochrome c oxidase copper chaperone COX11
ZMIZ1	0.13701255461223633	zinc finger MIZ-type containing 1
CABIN1	0.13704300740000855	calcineurin binding protein 1
DNPEP	0.13707927947192608	aspartyl aminopeptidase
CRABP2	0.13710133696953808	cellular retinoic acid binding protein 2
PGAM2	0.13711126351129668	phosphoglycerate mutase 2
FOXA1	0.13718255727643547	forkhead box A1
CRISP3	0.13720112311602922	cysteine rich secretory protein 3
NUDC	0.13733020686174305	nuclear distribution C, dynein complex regulator
RAB39A	0.1375363871387472	RAB39A, member RAS oncogene family
NDUFS5	0.13755680697545933	NADH:ubiquinone oxidoreductase subunit S5
ACTR10	0.13757292280337263	actin related protein 10
DIS3L	0.13771501169784223	DIS3 like exosome 3'-5' exoribonuclease
LIPT2	0.13787349300612228	lipoyl(octanoyl) transferase 2
MIF	0.13788236366889944	macrophage migration inhibitory factor
SMYD4	0.13794340621442064	SET and MYND domain containing 4
EPHA1	0.1379465622254209	EPH receptor A1
COIL	0.13798403982689172	coilin
MAFK	0.13804625561890804	MAF bZIP transcription factor K
EPC1	0.13807075619402845	enhancer of polycomb homolog 1
OTUD6B	0.13823491113668662	OTU deubiquitinase 6B
SAP130	0.1383580864936666	Sin3A associated protein 130
RCAN1	0.13842864611170583	regulator of calcineurin 1
WDR4	0.1386767384738926	WD repeat domain 4
CCDC141	0.13891181672321898	coiled-coil domain containing 141
RPF2	0.13902390235173656	ribosome production factor 2 homolog
GRK6	0.13908494639419788	G protein-coupled receptor kinase 6
NEIL2	0.13913461716916886	nei like DNA glycosylase 2
RSL1D1	0.139196120592315	ribosomal L1 domain containing 1
TMEM68	0.1392146246058271	transmembrane protein 68
MEF2C	0.13922984262627983	myocyte enhancer factor 2C
LBR	0.1392997534121193	lamin B receptor
PHACTR4	0.13930754587511868	phosphatase and actin regulator 4
NDUFAF2	0.13948243298594368	NADH:ubiquinone oxidoreductase complex assembly factor 2
CARD16	0.13966613672807088	caspase recruitment domain family member 16
POLE	0.13971919872404387	DNA polymerase epsilon, catalytic subunit
BAK1	0.13972075105112436	BCL2 antagonist/killer 1
WDR37	0.13975261933092298	WD repeat domain 37
DNAJC14	0.13975765939717213	DnaJ heat shock protein family (Hsp40) member C14
DNMT3A	0.13998252863945934	DNA methyltransferase 3 alpha
BLOC1S5	0.14011860499845868	biogenesis of lysosomal organelles complex 1 subunit 5
COCH	0.14016459232816422	cochlin
NAA20	0.1401738605168837	N-alpha-acetyltransferase 20, NatB catalytic subunit
CPNE2	0.14024945759237312	copine 2
WDR20	0.14027011549032134	WD repeat domain 20
CWF19L2	0.1403053330532324	CWF19 like cell cycle control factor 2
SUPT5H	0.1405459314599575	SPT5 homolog, DSIF elongation factor subunit
CETN2	0.14065019956269745	centrin 2
AIM1	0.14067023288598451	crystallin beta-gamma domain containing 1
KCTD9	0.14068238279607892	potassium channel tetramerization domain containing 9
PDCL	0.14073152487962073	phosducin like
MGST2	0.14074734167582567	microsomal glutathione S-transferase 2
SLC25A15	0.1407629985943644	solute carrier family 25 member 15
FAT4	0.14080499128751303	FAT atypical cadherin 4
PSMG3	0.14086566100405284	proteasome assembly chaperone 3
HIVEP3	0.14099980417949948	HIVEP zinc finger 3
LLGL2	0.14107000735007963	LLGL scribble cell polarity complex component 2
ME3	0.1410860955478888	malic enzyme 3
BZW1	0.14118450919790437	basic leucine zipper and W2 domains 1
CHCHD3	0.14128351402230752	coiled-coil-helix-coiled-coil-helix domain containing 3
RUNDC1	0.14147542558653525	RUN domain containing 1
CMAS	0.14148341208888449	cytidine monophosphate N-acetylneuraminic acid synthetase
NDUFS8	0.14151318309938882	NADH:ubiquinone oxidoreductase core subunit S8
C11orf31	0.14172800029860913	selenoprotein H
MYEF2	0.14190168152352317	myelin expression factor 2
LHPP	0.14191261519412862	phospholysine phosphohistidine inorganic pyrophosphate phosphatase
TMED4	0.14193188656641656	transmembrane p24 trafficking protein 4
BUB1B	0.14200626891661478	BUB1 mitotic checkpoint serine/threonine kinase B
ZNF417	0.14201343451244497	zinc finger protein 417
C5orf24	0.14205370864844954	chromosome 5 open reading frame 24
EPS8	0.1421346765049814	epidermal growth factor receptor pathway substrate 8
LNPEP	0.14226803636984386	leucyl and cystinyl aminopeptidase
ANKRD54	0.1422968893603013	ankyrin repeat domain 54
RPP25L	0.14238434089501628	ribonuclease P/MRP subunit p25 like
METTL21A	0.14241744736838519	methyltransferase 21A, HSPA lysine
ZNF579	0.14241846257682617	zinc finger protein 579
SGSH	0.14258305949505873	N-sulfoglucosamine sulfohydrolase
SLC30A6	0.14280694153694662	solute carrier family 30 member 6
CCDC160	0.14287893755740388	coiled-coil domain containing 160
GTF2H5	0.14293349069491879	general transcription factor IIH subunit 5
ANKRD49	0.14301503132751578	ankyrin repeat domain 49
FGF2	0.14310056327130338	fibroblast growth factor 2
SOAT1	0.14318496426578856	sterol O-acyltransferase 1
C11orf54	0.14318671572233088	chromosome 11 open reading frame 54
SLC7A1	0.1431972858442036	solute carrier family 7 member 1
KLHL25	0.14322809483692595	kelch like family member 25
ERC1	0.14324688482524156	ELKS/RAB6-interacting/CAST family member 1
PLTP	0.14325189240216155	phospholipid transfer protein
DNA2	0.14337964324149552	DNA replication helicase/nuclease 2
DDI2	0.14343124750220612	DNA damage inducible 1 homolog 2
STEAP4	0.14363515028900725	STEAP4 metalloreductase
NAIF1	0.14376597720089973	nuclear apoptosis inducing factor 1
TMEM63B	0.143766797546611	transmembrane protein 63B
RNF17	0.1438331499551313	ring finger protein 17
CACYBP	0.14383967199917458	calcyclin binding protein
SNCG	0.14399035801331966	synuclein gamma
CD34	0.1440253605627063	CD34 molecule
UMPS	0.14413324803980584	uridine monophosphate synthetase
GDPD1	0.14429404345146152	glycerophosphodiester phosphodiesterase domain containing 1
PJA2	0.14439828377989053	praja ring finger ubiquitin ligase 2
TNPO1	0.14440514191976475	transportin 1
SHMT1	0.14442065851569952	serine hydroxymethyltransferase 1
GIPC3	0.1444385993440896	GIPC PDZ domain containing family member 3
SCARB1	0.1444792035499662	scavenger receptor class B member 1
RBMXL1	0.1445239022383692	RBMX like 1
VWA8	0.14457493814557432	von Willebrand factor A domain containing 8
ASH2L	0.14476145562070178	ASH2 like, histone lysine methyltransferase complex subunit
PIK3R3	0.1448316825186266	phosphoinositide-3-kinase regulatory subunit 3
SVEP1	0.14484299667053818	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1
IFT27	0.14486125811454537	intraflagellar transport 27
ACO1	0.14496833828397582	aconitase 1
DEK	0.1451373183229029	DEK proto-oncogene
SYDE2	0.14518844309687645	synapse defective Rho GTPase homolog 2
MAST2	0.14522324465062586	microtubule associated serine/threonine kinase 2
DNAJC25	0.14525813126210818	DnaJ heat shock protein family (Hsp40) member C25
ARNT2	0.14532129109876074	aryl hydrocarbon receptor nuclear translocator 2
SMARCAL1	0.14536811391479507	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1
POLD4	0.14545332293881488	DNA polymerase delta 4, accessory subunit
RPL36	0.1454962333192663	ribosomal protein L36
PRPF38B	0.1455157990269508	pre-mRNA processing factor 38B
PSTPIP2	0.1455622550446485	proline-serine-threonine phosphatase interacting protein 2
GMPS	0.14572199715183132	guanine monophosphate synthase
FDX1L	0.145782050327777	ferredoxin 2
RPP14	0.14590404569539392	ribonuclease P/MRP subunit p14
PPIH	0.14595830408432967	peptidylprolyl isomerase H
CAMLG	0.1459660349456029	calcium modulating ligand
GCLM	0.14600814562449704	glutamate-cysteine ligase modifier subunit
RWDD2B	0.14606038840894264	RWD domain containing 2B
PLCG2	0.14607300863237443	phospholipase C gamma 2
RABAC1	0.14611223082897173	Rab acceptor 1
NUDT18	0.14612602937075697	nudix hydrolase 18
GNA15	0.1461565402594802	G protein subunit alpha 15
MARCHF5	0.1464348147226609	membrane associated ring-CH-type finger 5
C7orf25	0.14657128285010096	chromosome 7 open reading frame 25
ARFIP1	0.14664870018303966	ADP ribosylation factor interacting protein 1
DZIP3	0.14669689296882799	DAZ interacting zinc finger protein 3
CYFIP2	0.14669827341996727	cytoplasmic FMR1 interacting protein 2
CSRP3	0.14689990347611653	cysteine and glycine rich protein 3
PAPLN	0.1469149972762417	papilin, proteoglycan like sulfated glycoprotein
SLC20A1	0.14695838385897858	solute carrier family 20 member 1
RAB12	0.1469698175859775	RAB12, member RAS oncogene family
GART	0.14699070052711177	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase
UNC93B1	0.14701649681286288	unc-93 homolog B1, TLR signaling regulator
R3HDM2	0.14708986874412988	R3H domain containing 2
CC2D1A	0.1471808126819991	coiled-coil and C2 domain containing 1A
SFXN2	0.1473030920529858	sideroflexin 2
CDK4	0.14731264040405145	cyclin dependent kinase 4
JADE2	0.14733899294475777	jade family PHD finger 2
ZNF385B	0.14738656187938756	zinc finger protein 385B
SRSF11	0.14748773141378996	serine and arginine rich splicing factor 11
MED26	0.1475934054477797	mediator complex subunit 26
MAP1S	0.14760540274936956	microtubule associated protein 1S
AGO2	0.1476734812622349	argonaute RISC catalytic component 2
BAD	0.14768840731783067	BCL2 associated agonist of cell death
ILKAP	0.14774513470620482	ILK associated serine/threonine phosphatase
HNRNPUL1	0.1477915624920615	heterogeneous nuclear ribonucleoprotein U like 1
MRPS33	0.1478347692837062	mitochondrial ribosomal protein S33
PAGE5	0.1478885501515699	PAGE family member 5
RNF170	0.1479507601339336	ring finger protein 170
FADS2	0.1480249479464712	fatty acid desaturase 2
ERGIC2	0.14806620687658908	ERGIC and golgi 2
